"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 14 15:50:15 GMT 2022","Tue Jun 14 15:50:26 GMT 2022","11058","test_conduit","test_main","TestConduit","","","test_accept_cookies",""
"passed","Tue Jun 14 15:50:01 GMT 2022","Tue Jun 14 15:50:03 GMT 2022","2357","test_conduit","test_main","TestConduit","","","test_registration_invalid",""
"passed","Tue Jun 14 15:50:05 GMT 2022","Tue Jun 14 15:50:07 GMT 2022","2375","test_conduit","test_main","TestConduit","","","test_registration_valid",""
"passed","Tue Jun 14 15:50:09 GMT 2022","Tue Jun 14 15:50:13 GMT 2022","4278","test_conduit","test_main","TestConduit","","","test_sign_in",""
