"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 04 11:37:08 GMT 2022","Sat Jun 04 11:37:11 GMT 2022","2260","test_conduit","test_main","TestConduit","","","test_sign_in",""
"broken","Sat Jun 04 11:37:12 GMT 2022","Sat Jun 04 11:37:22 GMT 2022","10011","test_conduit","test_main","TestConduit","","","test_page_navigation",""
