"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 04 11:58:09 GMT 2022","Sat Jun 04 11:58:11 GMT 2022","2283","test_conduit","test_main","TestConduit","","","test_sign_in",""
"broken","Sat Jun 04 11:58:13 GMT 2022","Sat Jun 04 11:58:24 GMT 2022","11025","test_conduit","test_main","TestConduit","","","test_page_navigation",""
