"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jun 02 21:12:57 GMT 2022","Thu Jun 02 21:13:02 GMT 2022","4321","test_conduit","test_main","TestConduit","","","test_sign_in",""
"broken","Thu Jun 02 21:13:04 GMT 2022","Thu Jun 02 21:13:08 GMT 2022","4330","test_conduit","test_main","TestConduit","","","test_adding_new_input",""
