"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 04 12:04:25 GMT 2022","Sat Jun 04 12:04:28 GMT 2022","2371","test_conduit","test_main","TestConduit","","","test_sign_in",""
"broken","Sat Jun 04 12:04:29 GMT 2022","Sat Jun 04 12:04:43 GMT 2022","13317","test_conduit","test_main","TestConduit","","","test_page_navigation",""
