"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 03 19:08:27 GMT 2022","Fri Jun 03 19:08:28 GMT 2022","272","test_conduit","test_main","TestConduit","","","test_sign_in",""
"broken","Fri Jun 03 19:08:29 GMT 2022","Fri Jun 03 19:08:29 GMT 2022","265","test_conduit","test_main","TestConduit","","","test_adding_new_input",""
